date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2021-01-04,sh.600028,10.4043396600,10.4559741000,10.3010707800,10.4043396600,10.4043396600,110052440,442267974.1800,1,0.115200,1,0.000000,0
2021-01-05,sh.600028,10.3527052200,10.4043396600,10.2752535600,10.3785224400,10.4043396600,107596901,430780225.2600,1,0.112600,1,-0.248100,0
2021-01-06,sh.600028,10.4559741000,10.6108774200,10.4301568800,10.6108774200,10.3785224400,183894490,750913373.5000,1,0.192400,1,2.238800,0
2021-01-07,sh.600028,10.6108774200,10.6625118600,10.5334257600,10.6366946400,10.6108774200,184736754,757351847.4100,1,0.193300,1,0.243300,0
2021-01-08,sh.600028,10.7399635200,10.8948668400,10.6883290800,10.8174151800,10.6366946400,189007898,789870077.4200,1,0.197800,1,1.699000,0
2021-01-11,sh.600028,10.8174151800,10.8174151800,10.4559741000,10.4817913200,10.8174151800,247239526,1017312382.5900,1,0.258700,1,-3.102600,0
2021-01-12,sh.600028,10.4817913200,10.7141463000,10.4559741000,10.7141463000,10.4817913200,146946494,603607780.5600,1,0.153800,1,2.216700,0
2021-01-13,sh.600028,10.7399635200,10.9723185000,10.6883290800,10.8948668400,10.7141463000,228990675,961085593.0500,1,0.239600,1,1.686700,0
2021-01-14,sh.600028,10.8690496200,11.0497701600,10.7915979600,10.9206840600,10.8948668400,191255566,808621150.8800,1,0.200100,1,0.237000,0
2021-01-15,sh.600028,10.9206840600,10.9981357200,10.8690496200,10.9465012800,10.9206840600,160722724,681091135.2400,1,0.168200,1,0.236400,0
2021-01-18,sh.600028,10.8432324000,10.8690496200,10.6883290800,10.7399635200,10.9465012800,201744129,839947933.1100,1,0.211100,1,-1.886800,0
2021-01-19,sh.600028,10.7399635200,10.8948668400,10.6883290800,10.7657807400,10.7399635200,169801127,709264825.4700,1,0.177700,1,0.240400,0
2021-01-20,sh.600028,10.8432324000,10.9206840600,10.6625118600,10.7399635200,10.7657807400,109734687,458308163.9500,1,0.114800,1,-0.239800,0
2021-01-21,sh.600028,10.7141463000,10.8174151800,10.6625118600,10.7399635200,10.7399635200,105716400,439944752.9700,1,0.110600,1,0.000000,0
2021-01-22,sh.600028,10.7141463000,10.7399635200,10.4817913200,10.5076085400,10.7399635200,131965495,540403460.1100,1,0.138100,1,-2.163500,0
