2,725,858,895,2230,2352,2594,300015,600028,600029,600276,600309,600436,600519,600887,600900,601088,601390,601398,601628,601668,601766,601857,601888,601899,601939
0,0,0,0,0,2,6,0,0,8,0,0,0,0,0,0,0,0,35,0,29,0,0,1,3,0
0,0,0,0,0,3,7,0,0,-7,0,0,0,0,0,0,0,0,-20,0,-26,0,0,1,0,27
0,0,0,0,0,1,4,0,0,-1,0,0,0,0,0,2,0,0,21,0,4,0,0,0,1,15
0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,-4,0,10,0,1,-6
0,0,0,0,0,0,3,0,9,12,0,0,0,0,0,-4,0,0,-35,0,-3,0,-10,0,1,11
0,0,0,0,0,0,2,0,-9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7
0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,5
0,0,0,0,0,0,1,0,0,-13,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,5
0,0,0,0,0,-3,1,0,0,2,0,0,0,0,0,1,0,0,2,0,3,0,-3,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3,0,0,9,0,7,0,4,0,0,6
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,-4,0,-6,0,0,1
0,0,0,0,0,0,1,0,0,-2,0,0,0,0,0,-1,0,0,7,0,5,0,0,0,0,4
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,-17,0,-10,0,0,0,0,5
0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-9,0,1,0,0,0,0,5
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,-3,0,0,0,0,5
0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,4
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,0,0,0,0,4
0,0,0,0,0,0,1,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,6
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-5,0,0,0,0,6
0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,5
0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,-3,6
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,4
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,-1,0,0,0,0,4
0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,2
0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,4,0,0,0,0,1
