date,code,open,high,low,close,volume,amount,turn,MACD,RSI,ADX
2014-06-03,sz.002230,139.61697517,142.73789448,139.5580899,140.85356584,6823196,164259911.0,1.180779,0.0,,
2014-06-04,sz.002230,140.85356584,140.85356584,134.8472683,136.55494113,7158039,166639055.0,1.238725,-0.09644350310895788,,100.0
2014-06-05,sz.002230,136.31940005,138.91035193,134.2584156,138.3803845,6370043,147065845.0,1.102359,-0.06628127605162604,,100.0
2014-06-06,sz.002230,137.90930234,140.02917206,135.436121,136.6138264,6316334,147961213.0,1.093065,-0.11471942545242086,,86.00108477093593
2014-06-09,sz.002230,136.14274424,138.20372869,133.61067763,134.08175979,4850562,111775099.0,0.839407,-0.23938161641476086,,81.80045519910969
2014-06-10,sz.002230,134.2584156,138.20372869,134.2584156,138.20372869,7959968,184259637.0,1.377501,-0.1335631171656928,,79.289274239447
2014-06-11,sz.002230,137.73264653,139.49920463,137.26156437,138.85146666,7548588,177592152.0,1.306311,-0.034056482961574375,,71.71278794319741
2014-06-12,sz.002230,138.67481085,138.85146666,135.20057992,135.67166208,8099011,187572262.0,1.401563,-0.11801754406602072,,68.71058300687599
2014-06-13,sz.002230,135.55389154,139.67586044,135.20057992,137.7915318,9320842,218330736.0,1.613006,-0.06918885960453736,,64.25124226314293
2014-06-16,sz.002230,138.61592558,151.57068498,137.85041707,151.57068498,26837578,667935888.0,4.644341,0.6762106602377571,,60.87974177152636
2014-06-17,sz.002230,152.80727565,155.86930969,150.62852066,154.2794074,29355701,764672560.0,5.080111,1.3496736178378512,,59.686347921189615
2014-06-18,sz.002230,153.98498105,162.22891885,151.80622606,157.45921198,27773466,743833488.0,4.806299,1.9997305918043367,,60.11444705207086
2014-06-19,sz.002230,157.8125236,159.5790817,149.45081526,150.92294701,18175270,476117664.0,3.145297,2.0860815579404743,,58.822653368801205
2014-06-20,sz.002230,151.98288187,164.878756,151.98288187,161.11009872,26940480,729070720.0,4.662148,2.714030867990857,,58.720890821432654
2014-06-23,sz.002230,161.05121345,164.878756,159.46131116,161.75783669,21046972,579223136.0,3.642255,3.191408341300132,68.16786079836237,58.63468193644814
2014-06-24,sz.002230,161.3456398,162.99442736,157.98917941,160.05016386,14644249,396791136.0,2.534241,3.4099570970612376,71.38263665594857,57.69861378619485
2014-06-25,sz.002230,158.990229,158.990229,152.80727565,155.04491591,15518084,409949840.0,2.685461,3.2245661741409606,64.33637284701115,54.38201761963259
2014-06-26,sz.002230,155.4571128,164.17213276,155.4571128,162.46445993,20645161,562046240.0,3.57272,3.51080245364804,70.26777469990768,52.605898135973696
2014-06-27,sz.002230,161.9344925,161.9344925,158.22472049,159.34354062,14922910,405363168.0,2.582464,3.487871854216394,69.62488563586459,51.05088317830117
2014-06-30,sz.002230,158.990229,159.04911427,154.63271902,156.6348182,16895440,447461408.0,2.920627,3.251542800411471,64.63985032740881,48.299016418553094
2014-07-01,sz.002230,156.6348182,167.70524896,155.92819496,164.76098546,25539582,704875520.0,4.414896,3.56759878068857,68.39464882943145,47.43220566065743
2014-07-02,sz.002230,165.17318235,169.0007249,164.81987073,167.8230195,24792258,702757152.0,4.28571,3.975173293758928,72.86432160804019,46.848886612112125
2014-07-03,sz.002230,168.23521639,168.64741328,164.93764127,166.70419937,12003459,339183792.0,2.074976,4.168129936558159,70.85811384876806,46.328309865325345
2014-07-04,sz.002230,166.93974045,173.06380853,165.11429708,169.17738071,18403393,531781808.0,3.181299,4.438821307152466,65.17766497461929,46.47035504637962
2014-07-07,sz.002230,168.70629855,168.70629855,164.17213276,166.0564614,13727619,387849504.0,2.373023,4.380206483181809,60.08064516129033,46.26218267043018
2014-07-08,sz.002230,166.76308464,167.64636369,164.17213276,167.2341668,10282649,290474400.0,1.777508,4.365939614959103,58.66388308977036,46.074623223745554
2014-07-09,sz.002230,163.64216533,163.64216533,152.57173457,153.74943997,33102869,888126816.0,5.722322,3.3479813954195095,52.230483271375455,42.60752426202345
2014-07-10,sz.002230,152.39507876,156.69370347,151.74734079,153.80832524,12021957,315284208.0,2.078174,2.5194370925180465,43.14159292035397,39.291145506920586
2014-07-11,sz.002230,153.80832524,155.28045699,152.33619349,153.101702,8171496,212967385.0,1.412564,1.7927423241285396,41.87845303867402,36.28229118246839
2014-07-14,sz.002230,152.63061984,152.63061984,147.50760135,152.27730822,11534032,293272512.0,1.993829,1.1447562959036475,42.58426966292136,34.163856902284124
2014-07-15,sz.002230,151.3351439,152.27730822,149.39192999,150.7462912,6595313,168803483.0,1.140098,0.513422440508009,45.607701564380285,32.234892259352875
2014-07-16,sz.002230,149.86301215,153.74943997,149.80412688,150.7462912,7553619,194685466.0,1.305755,0.014193854985450116,35.88652482269501,30.113127872020918
2014-07-17,sz.002230,150.39297958,150.39297958,147.213175,148.50865094,6078628,153376308.0,1.050781,-0.5418746438199946,36.66666666666665,28.717832737423414
2014-07-18,sz.002230,147.68425716,149.62747107,147.27206027,147.8020277,6516047,163930805.0,1.126395,-1.0229997707347138,38.567073170731675,27.44184598132594
2014-07-21,sz.002230,147.91979824,150.09855323,145.56438744,148.09645405,6726256,169345332.0,1.162733,-1.3654359771904865,22.944550669216042,26.502217637400406
2014-07-22,sz.002230,147.97868351,150.03966796,147.27206027,149.68635634,9577365,241692444.0,1.65559,-1.4980138667277458,19.07630522088354,25.64096511153493
2014-07-23,sz.002230,149.74524161,149.92189742,140.44136895,141.14799219,16837793,412410272.0,2.910662,-2.229419840700615,15.224358974358964,26.113821195163215
2014-07-24,sz.002230,141.14799219,141.14799219,131.3141521,136.43717059,15999288,368604832.0,2.765714,-3.133382598371753,8.006042296072522,27.686186153554104
2014-07-25,sz.002230,135.49500627,138.9692372,134.61172722,138.49815504,8459711,196810502.0,1.462387,-3.647950547872199,13.664596273291949,29.131392784616832
2014-07-28,sz.002230,139.44031936,143.79782934,137.7915318,143.0912061,11228098,270568352.0,1.940943,-3.657966103777312,20.7977207977208,29.14867253898684
2014-07-29,sz.002230,143.0912061,145.79992852,141.97238597,143.91559988,9227151,226372358.0,1.59505,-3.5606620288426427,32.85420944558523,28.675939958402928
2014-07-30,sz.002230,143.38563245,150.1574385,143.0912061,149.86301215,14952276,372309744.0,2.584723,-2.9865004599095073,44.29301533219764,27.270832218620157
2014-07-31,sz.002230,149.86301215,149.86301215,146.6243223,148.09645405,11635696,292375632.0,2.011403,-2.63890919585873,42.97520661157027,25.975794622085992
2014-08-01,sz.002230,147.33094554,150.45186485,146.09435487,146.80097811,10206064,256779136.0,1.76427,-2.436629551696342,42.41435562805871,24.747119235260595
2014-08-04,sz.002230,147.213175,148.03756878,145.15219055,147.38983081,7279652,181665403.0,1.258396,-2.204722894022723,45.226130653266345,23.793698121030335
2014-08-05,sz.002230,147.03651919,148.09645405,144.73999366,147.213175,9899532,245830490.0,1.711281,-2.011598073875689,45.000000000000014,22.980088870245208
2014-08-06,sz.002230,146.6243223,149.21527418,145.74104325,148.44976567,11431216,287412480.0,1.976055,-1.741148486830923,49.91423670668955,21.936104153926788
2014-08-07,sz.002230,149.15638891,149.27415945,145.03442001,145.32884636,10003487,249443872.0,1.729251,-1.752651386676348,46.634615384615394,21.112417129885394
2014-08-08,sz.002230,145.50550217,147.8020277,145.09330528,147.03651919,6732792,167496998.0,1.163863,-1.60830136435726,48.611111111111114,20.351152092641062
2014-08-11,sz.002230,148.86196256,151.68845552,148.44976567,150.86406174,17487044,446699424.0,3.022895,-1.1775639112191811,51.45772594752187,19.11933894467236
2014-08-12,sz.002230,150.86406174,157.63586779,149.98078269,155.98708023,24259922,639383568.0,4.193687,-0.42554504250307446,70.06369426751591,19.2206275979759
2014-08-13,sz.002230,157.16478563,158.10694995,152.63061984,154.92714537,13819959,363581968.0,2.388985,0.08522690481822792,77.73851590106005,19.40011687979104
2014-08-14,sz.002230,155.57488334,157.51809725,153.45501362,153.63166943,11512705,304360208.0,1.990142,0.382612326906127,73.23688969258583,19.566208686053763
2014-08-15,sz.002230,153.74943997,158.990229,153.74943997,157.69475306,15555499,415292576.0,2.688999,0.9305879195817965,72.79411764705878,20.009775247711808
2014-08-18,sz.002230,158.10694995,162.40557466,158.10694995,161.69895142,17450005,476414672.0,3.016492,1.6643160121931544,75.25083612040127,21.02952360353483
2014-08-19,sz.002230,163.7010506,166.23311721,162.40557466,163.34773898,20057481,560604432.0,3.467233,2.349947422241911,71.80952380952377,22.547349110032652
2014-08-20,sz.002230,164.99652654,166.40977302,159.99127859,160.52124602,16408629,453732096.0,2.836475,2.6373314897218734,69.42909760589315,23.20633175338432
2014-08-21,sz.002230,163.99547695,164.70210019,158.16583522,161.28675453,18907569,518958144.0,3.268454,2.8927605507318788,73.03370786516852,23.269354497813335
2014-08-22,sz.002230,160.7567871,162.22891885,158.4013763,161.64006615,15262926,416002976.0,2.638423,3.0877409461443506,72.83018867924525,23.327746786297016
2014-08-25,sz.002230,162.70000101,162.81777155,157.69475306,157.8125236,11327487,306604944.0,1.958124,2.9027142305976668,65.20270270270268,23.273666069005127
2014-08-26,sz.002230,157.10590036,157.2236709,152.39507876,153.16058727,13308927,348543808.0,2.300645,2.3567019268198806,56.15384615384615,21.755212082510482
2014-08-27,sz.002230,153.101702,156.57593293,153.04281673,154.16163686,8117406,213428973.0,1.403214,1.9812986128508783,62.214983713355046,20.347697546997328
2014-08-28,sz.002230,154.39717794,156.0459655,151.9239966,152.57173457,8261365,215610611.0,1.428099,1.5386981245273716,57.67973856209148,19.003812340767578
2014-08-29,sz.002230,153.74943997,155.69265388,152.27730822,155.63376861,6966044,182669530.0,1.204184,1.4170269150111778,56.76126878130217,17.757807421725243
2014-09-01,sz.002230,156.34039185,161.87560723,155.63376861,161.69895142,16305263,442632320.0,2.818607,1.7863540905459843,57.8861788617886,17.81970792756126
2014-09-02,sz.002230,161.69895142,164.05436222,160.46236075,163.05331263,17594840,485348768.0,3.041529,2.1627290693326415,61.129032258064505,18.29044838756024
2014-09-03,sz.002230,163.22996844,166.40977302,163.22996844,163.64216533,21239370,594422560.0,3.67154,2.479642878966274,63.980263157894775,19.14013730372803
2014-09-04,sz.002230,163.58328006,170.59062719,161.3456398,169.94288922,32936095,936550208.0,5.693493,3.1997693770923945,66.09907120743037,20.025377455011153
2014-09-05,sz.002230,171.29725043,171.47390624,166.99862572,168.47075747,23164547,665356192.0,4.004336,3.6105485379538322,59.53565505804313,20.977339528528475
2014-09-09,sz.002230,170.06065976,171.82721786,167.11639626,168.70629855,18039810,518647584.0,3.118449,3.9099012924040437,57.858376511226275,21.914657571539195
2014-09-10,sz.002230,168.11744585,168.29410166,164.2899033,165.87980559,17100740,481335968.0,2.956117,3.8752512512195665,57.858376511226226,21.929927571080796
2014-09-11,sz.002230,165.76203505,168.70629855,164.05436222,165.93869086,15842403,447390000.0,2.738594,3.808597040948115,56.96649029982363,21.952013219165355
2014-09-12,sz.002230,165.4676087,166.40977302,163.99547695,166.11534667,12265218,344483040.0,2.120225,3.726995652166039,56.73758865248228,21.95413486534731
2014-09-15,sz.002230,164.878756,168.23521639,164.2899033,167.46970788,15632473,441322688.0,2.702305,3.728273953569982,65.70881226053638,22.321839626214636
2014-09-16,sz.002230,167.41082261,168.11744585,158.10694995,158.46026157,24739003,683021072.0,4.276504,2.9701450420072604,57.55033557046978,20.908833906538955
2014-09-17,sz.002230,158.57803211,159.99127859,157.04701509,158.69580265,12098136,325757680.0,2.091342,2.3610673534943487,56.60377358490565,19.47403954290522
2014-09-18,sz.002230,157.8125236,159.99127859,156.81147401,157.93029414,9335206,250850737.0,1.613729,1.7960531361979406,57.99648506151143,18.20035340731992
2014-09-19,sz.002230,158.16583522,161.9344925,157.8125236,160.99232818,11584437,313638032.0,2.002542,1.5766200987019374,57.99648506151139,17.265543962624157
2014-09-22,sz.002230,160.99232818,161.64006615,156.45816239,157.51809725,10885194,291765424.0,1.881667,1.1101737405823826,43.238095238095276,16.034734612175516
2014-09-23,sz.002230,157.51809725,166.93974045,156.92924455,166.6453141,26181784,727219344.0,4.52591,1.4587419274386093,54.64231354642315,16.100787214686818
2014-09-24,sz.002230,166.6453141,171.82721786,165.4676087,171.12059462,35789924,1031248464.0,6.186819,2.071553056302321,58.78284923928076,17.016192178800228
2014-09-25,sz.002230,172.5338411,175.4781046,167.99967531,170.64951246,30566222,892490112.0,5.283825,2.4905353971433897,50.96153846153846,18.393246570171847
2014-09-26,sz.002230,171.3561357,187.2551586,171.3561357,184.01646875,53380758,1628307360.0,9.227656,3.8550454384980526,65.98062953995161,20.879064988944926
2014-09-29,sz.002230,183.7220424,186.6663059,180.36558201,185.54748577,26827761,835838688.0,4.637576,5.002098953594668,66.86320754716984,23.186537251285326
2014-09-30,sz.002230,185.4886005,192.20152128,183.89869821,184.3108951,26366437,841811344.0,4.55783,5.745242191015336,69.06211936662613,25.751451510730345
2014-10-08,sz.002230,185.90079739,186.72519117,180.24781147,181.66105795,19996243,619166064.0,3.456647,6.050860616450194,65.4335260115607,27.197362645280275
2014-10-09,sz.002230,182.544337,184.72309199,176.0669573,179.65895877,21274450,649497232.0,3.677604,6.061804940063894,62.83482142857145,27.578700340965458
2014-10-10,sz.002230,178.95233553,183.42761605,178.30459756,180.48335255,17631262,540419520.0,3.047825,6.066980791261955,62.457722660653936,27.932709840759053
2014-10-13,sz.002230,179.6000735,179.6000735,172.59272637,176.0669573,17051388,508462976.0,2.947585,5.649927313482465,68.47960444993825,27.055085586531586
2014-10-14,sz.002230,176.47915419,178.59902391,174.00597285,175.06590771,14567224,435780400.0,2.518161,5.179000741673946,66.9099756690998,26.240326917611668
